User ID,Name,Email Address,Age,Gender,Membership Start Date,Membership End Date,Subscription Plan,Renewal Status,Engagement Level,Subscription Renewed
7052,Alexandra Johnson,hudsondaniel@hotmail.com,20,Female,21-12-2023,15-09-2024,Monthly,Manual,High,Renewed
1088,Becky Hernandez,ahodge@bryant.com,21,Female,02-02-2024,05-03-2025,Annual,Manual,High,Not Renewed
1088,Becky Hernandez,ahodge@bryant.com,21,Female,05-03-2025,18-03-2025,Annual,Auto-Renew,Low,Not Renewed
1088,Becky Hernandez,ahodge@bryant.com,21,Female,18-03-2025,21-03-2025,Quarterly,Auto-Renew,High,Renewed
1088,Becky Hernandez,ahodge@bryant.com,21,Female,21-03-2025,21-03-2025,Quarterly,Auto-Renew,Low,Renewed
6516,Thomas Mahoney,aaronmason@hotmail.com,24,Female,16-06-2022,02-10-2023,Quarterly,Auto-Renew,High,Renewed
2577,Daniel Chase,debbie61@wilkinson-richard.info,41,Male,04-06-2022,26-06-2024,Quarterly,Manual,Low,Renewed
2577,Daniel Chase,debbie61@wilkinson-richard.info,41,Male,26-06-2024,29-12-2024,Quarterly,Manual,Low,Renewed
2577,Daniel Chase,debbie61@wilkinson-richard.info,41,Male,29-12-2024,26-02-2025,Monthly,Manual,Low,Renewed
2577,Daniel Chase,debbie61@wilkinson-richard.info,41,Male,26-02-2025,28-02-2025,Annual,Auto-Renew,Medium,Not Renewed
2577,Daniel Chase,debbie61@wilkinson-richard.info,41,Male,28-02-2025,20-03-2025,Annual,Manual,Low,Renewed
8808,Christopher Hunter,christopher60@jordan-anderson.info,25,Female,10-09-2024,07-02-2025,Annual,Auto-Renew,Medium,Renewed
8808,Christopher Hunter,christopher60@jordan-anderson.info,25,Female,07-02-2025,13-02-2025,Annual,Auto-Renew,Medium,Renewed
8808,Christopher Hunter,christopher60@jordan-anderson.info,25,Female,13-02-2025,01-03-2025,Annual,Manual,Medium,Renewed
8808,Christopher Hunter,christopher60@jordan-anderson.info,25,Female,01-03-2025,07-03-2025,Monthly,Manual,Low,Not Renewed
8808,Christopher Hunter,christopher60@jordan-anderson.info,25,Female,07-03-2025,14-03-2025,Quarterly,Auto-Renew,Low,Renewed
3809,Gary Morrow,evelyn50@yahoo.com,20,Male,24-10-2024,14-01-2025,Monthly,Manual,Medium,Renewed
3809,Gary Morrow,evelyn50@yahoo.com,20,Male,14-01-2025,22-01-2025,Quarterly,Manual,Medium,Renewed
1951,Beth Perkins,christopherhall@hotmail.com,47,Male,02-03-2024,31-03-2024,Quarterly,Manual,Low,Not Renewed
1951,Beth Perkins,christopherhall@hotmail.com,47,Male,31-03-2024,19-01-2025,Quarterly,Auto-Renew,Low,Renewed
1951,Beth Perkins,christopherhall@hotmail.com,47,Male,19-01-2025,05-02-2025,Annual,Manual,Low,Renewed
2529,Jennifer Ford,bryansweeney@gibson-lewis.org,38,Male,26-07-2023,08-07-2024,Quarterly,Manual,High,Not Renewed
6607,Dennis Mcconnell,ballardgregory@martinez-hart.net,23,Female,03-01-2025,27-02-2025,Monthly,Manual,Low,Not Renewed
6607,Dennis Mcconnell,ballardgregory@martinez-hart.net,23,Female,27-02-2025,01-03-2025,Monthly,Auto-Renew,Medium,Renewed
6607,Dennis Mcconnell,ballardgregory@martinez-hart.net,23,Female,01-03-2025,05-03-2025,Annual,Manual,Low,Not Renewed
6607,Dennis Mcconnell,ballardgregory@martinez-hart.net,23,Female,05-03-2025,10-03-2025,Monthly,Manual,Medium,Renewed
3747,Alexis Parsons,ashley76@fitzpatrick-hubbard.com,25,Male,26-02-2025,09-03-2025,Quarterly,Manual,High,Not Renewed
3747,Alexis Parsons,ashley76@fitzpatrick-hubbard.com,25,Male,09-03-2025,18-03-2025,Monthly,Manual,Low,Renewed
3747,Alexis Parsons,ashley76@fitzpatrick-hubbard.com,25,Male,18-03-2025,20-03-2025,Annual,Auto-Renew,Medium,Renewed
3747,Alexis Parsons,ashley76@fitzpatrick-hubbard.com,25,Male,20-03-2025,21-03-2025,Monthly,Manual,Low,Renewed
9369,Andrew Mcfarland,elizabeth01@beard.com,26,Female,14-10-2023,07-01-2024,Monthly,Auto-Renew,Medium,Renewed
9369,Andrew Mcfarland,elizabeth01@beard.com,26,Female,07-01-2024,28-05-2024,Annual,Auto-Renew,Medium,Renewed
9369,Andrew Mcfarland,elizabeth01@beard.com,26,Female,28-05-2024,21-03-2025,Annual,Auto-Renew,Low,Renewed
9369,Andrew Mcfarland,elizabeth01@beard.com,26,Female,21-03-2025,21-03-2025,Quarterly,Auto-Renew,Low,Renewed
7527,Mark Garcia,beverly99@mcdowell.com,46,Female,28-11-2022,17-10-2023,Quarterly,Manual,High,Renewed
8188,Angela Gordon,bradleymontgomery@hotmail.com,19,Male,19-07-2022,13-06-2024,Quarterly,Auto-Renew,Low,Renewed
8188,Angela Gordon,bradleymontgomery@hotmail.com,19,Male,13-06-2024,22-12-2024,Monthly,Manual,High,Renewed
8188,Angela Gordon,bradleymontgomery@hotmail.com,19,Male,22-12-2024,11-03-2025,Monthly,Manual,Medium,Renewed
8188,Angela Gordon,bradleymontgomery@hotmail.com,19,Male,11-03-2025,16-03-2025,Monthly,Auto-Renew,High,Renewed
8188,Angela Gordon,bradleymontgomery@hotmail.com,19,Male,16-03-2025,21-03-2025,Quarterly,Manual,Medium,Renewed
5959,Jacob James,franktroy@yahoo.com,19,Female,26-05-2023,11-09-2024,Quarterly,Auto-Renew,Low,Renewed
5959,Jacob James,franktroy@yahoo.com,19,Female,11-09-2024,28-09-2024,Monthly,Manual,Medium,Not Renewed
5959,Jacob James,franktroy@yahoo.com,19,Female,28-09-2024,01-03-2025,Quarterly,Auto-Renew,Medium,Not Renewed
5959,Jacob James,franktroy@yahoo.com,19,Female,01-03-2025,14-03-2025,Monthly,Manual,Low,Renewed
5959,Jacob James,franktroy@yahoo.com,19,Female,14-03-2025,21-03-2025,Monthly,Manual,High,Renewed
2588,Alvin Walker,bobby89@hotmail.com,21,Female,08-05-2022,02-08-2024,Annual,Auto-Renew,High,Not Renewed
2588,Alvin Walker,bobby89@hotmail.com,21,Female,02-08-2024,28-02-2025,Quarterly,Manual,Medium,Renewed
2588,Alvin Walker,bobby89@hotmail.com,21,Female,28-02-2025,02-03-2025,Monthly,Manual,High,Not Renewed
2588,Alvin Walker,bobby89@hotmail.com,21,Female,02-03-2025,17-03-2025,Monthly,Manual,High,Renewed
3031,Gina Collins,mcdanieldaniel@yahoo.com,29,Male,16-10-2023,13-09-2024,Quarterly,Auto-Renew,Low,Not Renewed
3031,Gina Collins,mcdanieldaniel@yahoo.com,29,Male,13-09-2024,17-03-2025,Quarterly,Auto-Renew,Low,Renewed
6721,Bryan Fuller,molinarichard@yahoo.com,39,Female,19-01-2023,28-12-2023,Monthly,Manual,High,Renewed
6721,Bryan Fuller,molinarichard@yahoo.com,39,Female,28-12-2023,04-12-2024,Quarterly,Auto-Renew,Low,Renewed
2926,Brandon Matthews,austin67@hotmail.com,38,Other,27-07-2023,02-12-2024,Quarterly,Manual,High,Renewed
2926,Brandon Matthews,austin67@hotmail.com,38,Other,02-12-2024,07-12-2024,Quarterly,Auto-Renew,Low,Renewed
8557,Donna Harding,abigail05@miller-gonzales.com,21,Female,23-11-2023,19-05-2024,Annual,Auto-Renew,Low,Renewed
8557,Donna Harding,abigail05@miller-gonzales.com,21,Female,19-05-2024,18-08-2024,Annual,Auto-Renew,High,Not Renewed
8557,Donna Harding,abigail05@miller-gonzales.com,21,Female,18-08-2024,27-08-2024,Quarterly,Manual,Low,Renewed
8557,Donna Harding,abigail05@miller-gonzales.com,21,Female,27-08-2024,29-10-2024,Quarterly,Auto-Renew,Low,Not Renewed
8557,Donna Harding,abigail05@miller-gonzales.com,21,Female,29-10-2024,12-01-2025,Quarterly,Manual,Low,Not Renewed
8153,Brittany Lopez,jordan83@hotmail.com,21,Female,22-03-2022,27-10-2023,Monthly,Manual,Low,Renewed
8153,Brittany Lopez,jordan83@hotmail.com,21,Female,27-10-2023,28-02-2024,Annual,Manual,High,Renewed
8153,Brittany Lopez,jordan83@hotmail.com,21,Female,28-02-2024,01-11-2024,Quarterly,Manual,Low,Renewed
8153,Brittany Lopez,jordan83@hotmail.com,21,Female,01-11-2024,19-01-2025,Quarterly,Manual,Low,Renewed
2318,Tammie Hendricks PhD,gharris@gmail.com,21,Female,10-12-2022,23-04-2024,Annual,Auto-Renew,Medium,Renewed
2621,Katherine Martinez,joneskristy@garner.biz,36,Male,07-04-2022,14-04-2022,Annual,Auto-Renew,Medium,Renewed
2621,Katherine Martinez,joneskristy@garner.biz,36,Male,14-04-2022,20-06-2024,Annual,Auto-Renew,Medium,Not Renewed
8150,Bryan Glover,kellyrobles@hotmail.com,21,Female,27-06-2023,06-12-2023,Annual,Manual,Medium,Renewed
8150,Bryan Glover,kellyrobles@hotmail.com,21,Female,06-12-2023,09-11-2024,Annual,Auto-Renew,Medium,Renewed
2616,Corey Rodriguez,dhendricks@stevenson-foster.com,43,Female,27-06-2023,17-10-2023,Monthly,Auto-Renew,Medium,Not Renewed
2616,Corey Rodriguez,dhendricks@stevenson-foster.com,43,Female,17-10-2023,17-03-2025,Monthly,Auto-Renew,High,Renewed
2616,Corey Rodriguez,dhendricks@stevenson-foster.com,43,Female,17-03-2025,20-03-2025,Quarterly,Auto-Renew,Low,Not Renewed
4869,Mary Figueroa,lukemunoz@hotmail.com,22,Female,24-12-2024,17-01-2025,Quarterly,Manual,High,Renewed
8713,Stephen Ramirez,gday@bonilla-travis.com,53,Female,23-11-2024,24-12-2024,Quarterly,Manual,Low,Not Renewed
5646,Amanda Clay,jessica80@gmail.com,27,Male,16-08-2022,24-08-2022,Quarterly,Manual,High,Renewed
5646,Amanda Clay,jessica80@gmail.com,27,Male,24-08-2022,18-11-2022,Quarterly,Manual,Low,Not Renewed
5646,Amanda Clay,jessica80@gmail.com,27,Male,18-11-2022,19-03-2024,Quarterly,Auto-Renew,Low,Renewed
5646,Amanda Clay,jessica80@gmail.com,27,Male,19-03-2024,07-12-2024,Annual,Manual,High,Renewed
9976,Kaitlyn Woods,bradley73@yahoo.com,31,Female,13-03-2023,29-03-2024,Quarterly,Manual,Low,Not Renewed
9976,Kaitlyn Woods,bradley73@yahoo.com,31,Female,29-03-2024,22-12-2024,Monthly,Manual,Low,Renewed
3796,Laura Davis,gstevens@harris.com,21,Male,22-03-2022,13-11-2022,Monthly,Manual,High,Renewed
5504,Anna Hart,aferguson@mullins-lyons.info,21,Female,24-08-2022,12-10-2023,Monthly,Manual,Low,Renewed
5504,Anna Hart,aferguson@mullins-lyons.info,21,Female,12-10-2023,05-01-2025,Quarterly,Auto-Renew,Medium,Renewed
5504,Anna Hart,aferguson@mullins-lyons.info,21,Female,05-01-2025,25-02-2025,Annual,Auto-Renew,Medium,Renewed
5504,Anna Hart,aferguson@mullins-lyons.info,21,Female,25-02-2025,06-03-2025,Annual,Manual,High,Renewed
5504,Anna Hart,aferguson@mullins-lyons.info,21,Female,06-03-2025,08-03-2025,Quarterly,Manual,Low,Renewed
5015,Cynthia Black MD,christiegarner@yahoo.com,36,Female,08-04-2022,07-05-2022,Quarterly,Auto-Renew,Medium,Renewed
5015,Cynthia Black MD,christiegarner@yahoo.com,36,Female,07-05-2022,06-06-2024,Annual,Auto-Renew,High,Not Renewed
5015,Cynthia Black MD,christiegarner@yahoo.com,36,Female,06-06-2024,28-07-2024,Annual,Manual,Medium,Renewed
5015,Cynthia Black MD,christiegarner@yahoo.com,36,Female,28-07-2024,01-01-2025,Annual,Auto-Renew,High,Not Renewed
4513,Darlene Vega,vanessa83@silva-cortez.org,23,Female,03-12-2022,29-06-2024,Annual,Auto-Renew,Low,Renewed
4513,Darlene Vega,vanessa83@silva-cortez.org,23,Female,29-06-2024,01-07-2024,Monthly,Manual,Low,Renewed
6162,David Jones,allison19@taylor.net,22,Female,05-09-2024,02-10-2024,Annual,Auto-Renew,High,Renewed
6162,David Jones,allison19@taylor.net,22,Female,02-10-2024,03-02-2025,Quarterly,Manual,Medium,Renewed
6162,David Jones,allison19@taylor.net,22,Female,03-02-2025,01-03-2025,Annual,Manual,Low,Renewed
6162,David Jones,allison19@taylor.net,22,Female,01-03-2025,09-03-2025,Monthly,Manual,Medium,Renewed
6162,David Jones,allison19@taylor.net,22,Female,09-03-2025,12-03-2025,Monthly,Manual,Medium,Not Renewed
3705,Alejandra Carter,bowmanjoshua@hotmail.com,43,Male,24-12-2022,19-03-2023,Quarterly,Auto-Renew,Low,Renewed
3705,Alejandra Carter,bowmanjoshua@hotmail.com,43,Male,19-03-2023,15-06-2024,Annual,Auto-Renew,Medium,Not Renewed
3705,Alejandra Carter,bowmanjoshua@hotmail.com,43,Male,15-06-2024,19-01-2025,Annual,Manual,Low,Not Renewed
3705,Alejandra Carter,bowmanjoshua@hotmail.com,43,Male,19-01-2025,16-03-2025,Quarterly,Manual,Low,Renewed
8549,David Oconnor,amygarza@ward-dunn.org,29,Male,24-08-2022,05-01-2025,Monthly,Auto-Renew,Low,Renewed
8549,David Oconnor,amygarza@ward-dunn.org,29,Male,05-01-2025,26-01-2025,Monthly,Manual,Low,Not Renewed
5891,Michael Smith,brandon00@gmail.com,44,Female,06-10-2024,19-11-2024,Annual,Manual,Medium,Not Renewed
8628,Alicia Jimenez,levyjacob@oliver-fischer.net,37,Female,29-06-2024,15-02-2025,Annual,Auto-Renew,Low,Renewed
8628,Alicia Jimenez,levyjacob@oliver-fischer.net,37,Female,15-02-2025,06-03-2025,Annual,Auto-Renew,High,Not Renewed
8628,Alicia Jimenez,levyjacob@oliver-fischer.net,37,Female,06-03-2025,21-03-2025,Quarterly,Auto-Renew,High,Not Renewed
8628,Alicia Jimenez,levyjacob@oliver-fischer.net,37,Female,21-03-2025,21-03-2025,Quarterly,Auto-Renew,Low,Renewed
8628,Alicia Jimenez,levyjacob@oliver-fischer.net,37,Female,21-03-2025,21-03-2025,Monthly,Auto-Renew,High,Renewed
5483,Craig Mckay,annemacias@gallagher.com,34,Male,26-04-2024,23-09-2024,Monthly,Manual,Medium,Renewed
5483,Craig Mckay,annemacias@gallagher.com,34,Male,23-09-2024,08-02-2025,Annual,Manual,Medium,Not Renewed
5483,Craig Mckay,annemacias@gallagher.com,34,Male,08-02-2025,10-02-2025,Monthly,Auto-Renew,Low,Renewed
5483,Craig Mckay,annemacias@gallagher.com,34,Male,10-02-2025,02-03-2025,Monthly,Auto-Renew,High,Renewed
5707,Jordan Wilson,pmorgan@gmail.com,46,Male,03-07-2024,09-02-2025,Monthly,Manual,Low,Renewed
4401,Jared Harper,diazlisa@hotmail.com,29,Male,25-09-2022,03-12-2022,Quarterly,Auto-Renew,High,Renewed
4401,Jared Harper,diazlisa@hotmail.com,29,Male,03-12-2022,01-05-2023,Monthly,Manual,High,Not Renewed
4401,Jared Harper,diazlisa@hotmail.com,29,Male,01-05-2023,17-08-2023,Annual,Auto-Renew,Medium,Renewed
4401,Jared Harper,diazlisa@hotmail.com,29,Male,17-08-2023,09-09-2023,Annual,Auto-Renew,Low,Renewed
6663,Megan Kelly,jeffrey40@leon.info,25,Male,16-02-2023,28-06-2023,Monthly,Auto-Renew,Low,Renewed
5052,Jerry Scott,mirandacampos@acevedo.com,58,Male,02-03-2023,02-12-2023,Monthly,Auto-Renew,Low,Renewed
5052,Jerry Scott,mirandacampos@acevedo.com,58,Male,02-12-2023,06-02-2025,Annual,Auto-Renew,High,Not Renewed
5017,Brenda Wilson,nicholasbrown@gmail.com,36,Male,18-08-2024,28-09-2024,Monthly,Auto-Renew,Low,Renewed
1426,Michelle Mason DDS,mccalltaylor@gmail.com,22,Male,17-05-2022,03-01-2023,Annual,Auto-Renew,Medium,Not Renewed
1426,Michelle Mason DDS,mccalltaylor@gmail.com,22,Male,03-01-2023,05-11-2023,Quarterly,Auto-Renew,Medium,Renewed
8694,Dawn Hayden,alvinmurray@guzman-adams.net,19,Female,20-08-2024,17-12-2024,Annual,Auto-Renew,High,Renewed
8694,Dawn Hayden,alvinmurray@guzman-adams.net,19,Female,17-12-2024,28-01-2025,Monthly,Manual,Medium,Renewed
8694,Dawn Hayden,alvinmurray@guzman-adams.net,19,Female,28-01-2025,09-03-2025,Quarterly,Auto-Renew,Medium,Renewed
8694,Dawn Hayden,alvinmurray@guzman-adams.net,19,Female,09-03-2025,20-03-2025,Monthly,Manual,High,Renewed
1904,Jacob Arnold,garciadylan@lucas-moore.biz,18,Male,26-11-2024,17-12-2024,Monthly,Auto-Renew,Low,Renewed
1904,Jacob Arnold,garciadylan@lucas-moore.biz,18,Male,17-12-2024,29-12-2024,Annual,Auto-Renew,Low,Renewed
1904,Jacob Arnold,garciadylan@lucas-moore.biz,18,Male,29-12-2024,15-02-2025,Annual,Manual,High,Renewed
1904,Jacob Arnold,garciadylan@lucas-moore.biz,18,Male,15-02-2025,18-02-2025,Annual,Manual,Low,Renewed
1904,Jacob Arnold,garciadylan@lucas-moore.biz,18,Male,18-02-2025,11-03-2025,Annual,Manual,Medium,Not Renewed
2925,Janet Daniel,monique15@gmail.com,44,Male,14-12-2023,09-03-2025,Monthly,Manual,Low,Renewed
2925,Janet Daniel,monique15@gmail.com,44,Male,09-03-2025,16-03-2025,Monthly,Manual,Low,Renewed
2925,Janet Daniel,monique15@gmail.com,44,Male,16-03-2025,21-03-2025,Annual,Manual,High,Renewed
3256,Elizabeth Martin,barrangela@vance.com,32,Female,09-06-2023,29-08-2024,Quarterly,Manual,Low,Renewed
3256,Elizabeth Martin,barrangela@vance.com,32,Female,29-08-2024,11-01-2025,Quarterly,Auto-Renew,Low,Renewed
3256,Elizabeth Martin,barrangela@vance.com,32,Female,11-01-2025,09-03-2025,Quarterly,Auto-Renew,Low,Renewed
7459,Ann Romero,ashleymueller@gmail.com,25,Male,23-09-2023,24-05-2024,Annual,Auto-Renew,Medium,Renewed
7459,Ann Romero,ashleymueller@gmail.com,25,Male,24-05-2024,27-10-2024,Monthly,Auto-Renew,High,Renewed
7459,Ann Romero,ashleymueller@gmail.com,25,Male,27-10-2024,24-12-2024,Monthly,Manual,High,Renewed
7459,Ann Romero,ashleymueller@gmail.com,25,Male,24-12-2024,30-12-2024,Quarterly,Manual,Medium,Not Renewed
7459,Ann Romero,ashleymueller@gmail.com,25,Male,30-12-2024,10-03-2025,Monthly,Manual,Medium,Not Renewed
7215,Bradley Mitchell,hannahsalazar@baker.com,31,Male,01-03-2024,11-11-2024,Quarterly,Manual,High,Renewed
7215,Bradley Mitchell,hannahsalazar@baker.com,31,Male,11-11-2024,19-12-2024,Quarterly,Manual,Low,Not Renewed
7215,Bradley Mitchell,hannahsalazar@baker.com,31,Male,19-12-2024,13-03-2025,Quarterly,Auto-Renew,Medium,Renewed
7215,Bradley Mitchell,hannahsalazar@baker.com,31,Male,13-03-2025,20-03-2025,Annual,Manual,Low,Renewed
7215,Bradley Mitchell,hannahsalazar@baker.com,31,Male,20-03-2025,21-03-2025,Annual,Auto-Renew,High,Not Renewed
8019,David Davis,anthonykaren@gomez.com,20,Male,11-06-2024,08-03-2025,Monthly,Auto-Renew,Low,Renewed
8019,David Davis,anthonykaren@gomez.com,20,Male,08-03-2025,09-03-2025,Monthly,Manual,Low,Renewed
8019,David Davis,anthonykaren@gomez.com,20,Male,09-03-2025,20-03-2025,Quarterly,Manual,Low,Renewed
2171,Edward Patel,marshallrobert@yahoo.com,47,Female,13-12-2023,19-02-2024,Annual,Auto-Renew,Medium,Renewed
6583,Annette Wilson,gmiller@woods.info,42,Female,06-04-2024,01-11-2024,Annual,Auto-Renew,Low,Not Renewed
6583,Annette Wilson,gmiller@woods.info,42,Female,01-11-2024,17-11-2024,Annual,Auto-Renew,Low,Not Renewed
6583,Annette Wilson,gmiller@woods.info,42,Female,17-11-2024,25-12-2024,Annual,Manual,Low,Renewed
3415,Cassidy Simpson,ariel04@nelson-hammond.com,25,Male,27-08-2022,24-03-2024,Monthly,Manual,Medium,Not Renewed
3415,Cassidy Simpson,ariel04@nelson-hammond.com,25,Male,24-03-2024,20-05-2024,Annual,Manual,Medium,Renewed
3415,Cassidy Simpson,ariel04@nelson-hammond.com,25,Male,20-05-2024,17-12-2024,Monthly,Auto-Renew,Medium,Renewed
3415,Cassidy Simpson,ariel04@nelson-hammond.com,25,Male,17-12-2024,01-03-2025,Quarterly,Auto-Renew,High,Renewed
3415,Cassidy Simpson,ariel04@nelson-hammond.com,25,Male,01-03-2025,03-03-2025,Quarterly,Manual,Medium,Renewed
1034,Amy Schmitt,aschultz@houston-white.com,40,Female,03-12-2022,27-12-2022,Annual,Manual,Medium,Renewed
1034,Amy Schmitt,aschultz@houston-white.com,40,Female,27-12-2022,30-03-2024,Annual,Auto-Renew,Low,Not Renewed
1034,Amy Schmitt,aschultz@houston-white.com,40,Female,30-03-2024,06-03-2025,Monthly,Manual,Medium,Renewed
1034,Amy Schmitt,aschultz@houston-white.com,40,Female,06-03-2025,15-03-2025,Monthly,Auto-Renew,High,Not Renewed
4562,John Jefferson,michaelyoung@marshall.com,34,Female,24-11-2022,19-01-2023,Annual,Auto-Renew,Low,Renewed
4562,John Jefferson,michaelyoung@marshall.com,34,Female,19-01-2023,11-06-2024,Quarterly,Auto-Renew,High,Renewed
1333,Anthony Evans,alexisvalentine@gmail.com,28,Male,08-10-2022,05-04-2023,Annual,Manual,High,Not Renewed
1333,Anthony Evans,alexisvalentine@gmail.com,28,Male,05-04-2023,28-10-2023,Monthly,Auto-Renew,Low,Renewed
1333,Anthony Evans,alexisvalentine@gmail.com,28,Male,28-10-2023,02-07-2024,Quarterly,Manual,High,Not Renewed
1333,Anthony Evans,alexisvalentine@gmail.com,28,Male,02-07-2024,15-08-2024,Monthly,Manual,High,Renewed
1333,Anthony Evans,alexisvalentine@gmail.com,28,Male,15-08-2024,23-12-2024,Quarterly,Manual,Low,Renewed
9006,Rachel Washington,harringtoncynthia@gmail.com,25,Female,23-01-2025,01-02-2025,Quarterly,Manual,Medium,Renewed
9006,Rachel Washington,harringtoncynthia@gmail.com,25,Female,01-02-2025,17-03-2025,Monthly,Auto-Renew,High,Renewed
3023,Brandon Mueller,nacevedo@hotmail.com,27,Female,08-08-2023,01-10-2023,Annual,Manual,Medium,Not Renewed
1979,Karen Haynes,ashleymiranda@clark.com,41,Female,22-07-2023,18-03-2024,Annual,Auto-Renew,High,Renewed
1979,Karen Haynes,ashleymiranda@clark.com,41,Female,18-03-2024,01-07-2024,Monthly,Manual,Medium,Not Renewed
8134,Barbara Torres,hcaldwell@yahoo.com,24,Female,05-08-2023,24-09-2023,Quarterly,Auto-Renew,Medium,Renewed
8134,Barbara Torres,hcaldwell@yahoo.com,24,Female,24-09-2023,01-11-2024,Monthly,Auto-Renew,Low,Not Renewed
8134,Barbara Torres,hcaldwell@yahoo.com,24,Female,01-11-2024,17-03-2025,Quarterly,Manual,High,Not Renewed
8134,Barbara Torres,hcaldwell@yahoo.com,24,Female,17-03-2025,19-03-2025,Monthly,Auto-Renew,Low,Renewed
3038,Ashley Smith,iflores@nicholson.com,20,Female,12-07-2022,07-05-2023,Monthly,Manual,Low,Renewed
3038,Ashley Smith,iflores@nicholson.com,20,Female,07-05-2023,24-06-2023,Annual,Manual,Medium,Renewed
3038,Ashley Smith,iflores@nicholson.com,20,Female,24-06-2023,04-02-2024,Annual,Auto-Renew,Medium,Not Renewed
1530,Jennifer Rose,ibradford@hart-flores.com,22,Female,07-01-2023,29-05-2024,Annual,Manual,High,Renewed
1530,Jennifer Rose,ibradford@hart-flores.com,22,Female,29-05-2024,07-03-2025,Monthly,Auto-Renew,Low,Renewed
1530,Jennifer Rose,ibradford@hart-flores.com,22,Female,07-03-2025,10-03-2025,Monthly,Manual,Medium,Renewed
6086,Cheryl Miller,crystalbaker@jensen.com,49,Female,06-03-2024,15-10-2024,Monthly,Auto-Renew,Medium,Not Renewed
6086,Cheryl Miller,crystalbaker@jensen.com,49,Female,15-10-2024,24-02-2025,Quarterly,Manual,Medium,Renewed
6086,Cheryl Miller,crystalbaker@jensen.com,49,Female,24-02-2025,02-03-2025,Annual,Manual,High,Not Renewed
4071,Jacob Myers,taylorrachel@gmail.com,52,Female,16-01-2024,17-02-2025,Annual,Manual,Low,Renewed
4828,Courtney Bishop,darrellfowler@harris.net,25,Male,09-05-2022,09-03-2025,Quarterly,Manual,Medium,Renewed
4828,Courtney Bishop,darrellfowler@harris.net,25,Male,09-03-2025,13-03-2025,Quarterly,Auto-Renew,High,Not Renewed
4828,Courtney Bishop,darrellfowler@harris.net,25,Male,13-03-2025,17-03-2025,Quarterly,Manual,High,Not Renewed
4828,Courtney Bishop,darrellfowler@harris.net,25,Male,17-03-2025,20-03-2025,Quarterly,Auto-Renew,Medium,Renewed
4828,Courtney Bishop,darrellfowler@harris.net,25,Male,20-03-2025,20-03-2025,Quarterly,Auto-Renew,Low,Not Renewed
8782,Ryan Mckay,amandathomas@yahoo.com,44,Male,17-10-2023,18-09-2024,Annual,Auto-Renew,High,Renewed
8782,Ryan Mckay,amandathomas@yahoo.com,44,Male,18-09-2024,23-11-2024,Annual,Manual,High,Renewed
9645,Debbie Romero,bramirez@gmail.com,18,Male,18-04-2022,26-11-2022,Monthly,Auto-Renew,High,Renewed
9645,Debbie Romero,bramirez@gmail.com,18,Male,26-11-2022,15-06-2024,Monthly,Auto-Renew,High,Renewed
9645,Debbie Romero,bramirez@gmail.com,18,Male,15-06-2024,21-09-2024,Monthly,Manual,High,Not Renewed
